kind,pass,call_100ns,qpc_100ns,pos_s
poll,4670,718674101618,718674101619,46.695600907
poll,4670,718674106630,718674106631,46.696099773
poll,4670,718674111643,718674111643,46.696598639
poll,4670,718674116655,718674116656,46.697120181
poll,4670,718674121667,718674121668,46.697619048
poll,4670,718674126670,718674126671,46.698117914
poll,4670,718674131675,718674131675,46.698616780
poll,4670,718674136691,718674136692,46.699115646
poll,4680,718675050797,718675050798,46.790544218
poll,4680,718675055808,718675055809,46.791043084
poll,4680,718675060818,718675060819,46.791541950
poll,4680,718675065822,718675065823,46.792040816
poll,4680,718675070837,718675070838,46.792562358
poll,4680,718675075849,718675075849,46.793061224
poll,4680,718675080861,718675080862,46.793560091
poll,4680,718675085865,718675085865,46.794058957
poll,4680,718675090879,718675090880,46.794557823
poll,4680,718675095888,718675095889,46.795056689
poll,4680,718675100903,718675100904,46.795555556
poll,4680,718675105916,718675105917,46.796054422
poll,4680,718675110929,718675110929,46.796553288
poll,4680,718675115943,718675115943,46.797052154
poll,4680,718675120958,718675120959,46.797573696
poll,4680,718675125969,718675125973,46.798072562
poll,4680,718675130994,718675130994,46.798571429
poll,4680,718675136011,718675136011,46.799070295
poll,4690,718676051008,718676051009,46.890566893
poll,4690,718676056024,718676056024,46.891065760
poll,4690,718676061035,718676061036,46.891564626
poll,4690,718676066053,718676066072,46.892086168
poll,4690,718676071090,718676071097,46.892585034
poll,4690,718676076120,718676076120,46.893083900
poll,4690,718676081125,718676081126,46.893582766
poll,4690,718676086139,718676086139,46.894081633
poll,4690,718676091152,718676091153,46.894580499
poll,4690,718676096168,718676096169,46.895079365
poll,4690,718676101187,718676101188,46.895600907
poll,4690,718676106201,718676106202,46.896099773
poll,4690,718676111212,718676111212,46.896598639
poll,4690,718676116225,718676116225,46.897097506
poll,4690,718676121241,718676121241,46.897596372
poll,4690,718676126258,718676126259,46.898095238
poll,4690,718676131275,718676131276,46.898594104
poll,4690,718676136290,718676136290,46.899092971
poll,4700,718677051031,718677051032,46.990544218
poll,4700,718677056044,718677056045,46.991043084
poll,4700,718677061058,718677061059,46.991564626
poll,4700,718677066075,718677066075,46.992063492
poll,4700,718677071083,718677071084,46.992562358
poll,4700,718677076093,718677076094,46.993061224
poll,4700,718677081103,718677081104,46.993560091
poll,4700,718677086106,718677086107,46.994058957
poll,4700,718677091120,718677091121,46.994557823
poll,4700,718677096133,718677096134,46.995056689
poll,4700,718677101142,718677101143,46.995555556
poll,4700,718677106159,718677106160,46.996054422
poll,4700,718677111171,718677111172,46.996575964
poll,4700,718677116183,718677116184,46.997074830
poll,4700,718677121189,718677121190,46.997573696
poll,4700,718677126202,718677126202,46.998072562
poll,4700,718677131217,718677131217,46.998571429
poll,4700,718677136254,718677136255,46.999070295
poll,4710,718678051720,718678051721,47.090612245
poll,4710,718678056739,718678056739,47.091111111
poll,4710,718678061745,718678061745,47.091609977
poll,4710,718678066756,718678066767,47.092108844
poll,4710,718678071792,718678071792,47.092607710
poll,4710,718678076808,718678076808,47.093106576
poll,4710,718678081820,718678081820,47.093605442
poll,4710,718678086828,718678086828,47.094126984
poll,4710,718678091831,718678091832,47.094625850
poll,4710,718678096849,718678096849,47.095124717
poll,4710,718678101865,718678101865,47.095623583
poll,4710,718678106877,718678106878,47.096122449
poll,4710,718678111890,718678111891,47.096621315
poll,4710,718678116903,718678116903,47.097120181
poll,4710,718678121919,718678121923,47.097619048
poll,4710,718678126940,718678126940,47.098117914
poll,4710,718678131957,718678131958,47.098639456
poll,4710,718678136976,718678136976,47.099138322
poll,4720,718679052189,718679052200,47.190657596
poll,4720,718679057225,718679057226,47.191156463
poll,4720,718679062238,718679062239,47.191655329
poll,4720,718679067252,718679067252,47.192154195
poll,4720,718679072263,718679072267,47.192653061
poll,4720,718679077281,718679077282,47.193174603
poll,4720,718679082286,718679082288,47.193673469
poll,4720,718679087291,718679087292,47.194172336
poll,4720,718679092294,718679092306,47.194671202
poll,4720,718679097325,718679097326,47.195170068
poll,4720,718679102338,718679102338,47.195668934
poll,4720,718679107350,718679107350,47.196167800
poll,4720,718679112363,718679112364,47.196666667
poll,4720,718679117377,718679117377,47.197165533
poll,4720,718679122389,718679122390,47.197664399
poll,4720,718679127408,718679127409,47.198185941
poll,4720,718679132419,718679132420,47.198684807
poll,4720,718679137431,718679137431,47.199183673
poll,4730,718680051337,718680051348,47.290589569
poll,4730,718680056364,718680056364,47.291088435
poll,4730,718680061367,718680061367,47.291587302
poll,4730,718680066380,718680066380,47.292086168
poll,4730,718680071397,718680071408,47.292585034
poll,4730,718680076433,718680076433,47.293083900
poll,4730,718680081449,718680081450,47.293582766
poll,4730,718680086459,718680086459,47.294081633
poll,4730,718680091468,718680091469,47.294603175
poll,4730,718680096479,718680096480,47.295102041
poll,4730,718680101491,718680101491,47.295600907
poll,4730,718680106499,718680106500,47.296099773
poll,4730,718680111515,718680111516,47.296598639
poll,4730,718680116526,718680116527,47.297097506
poll,4730,718680121531,718680121532,47.297596372
poll,4730,718680126544,718680126544,47.298095238
poll,4730,718680131556,718680131556,47.298594104
poll,4730,718680136562,718680136562,47.299092971
poll,4740,718681051618,718681051620,47.390589569
poll,4740,718681056631,718681056631,47.391088435
poll,4740,718681061641,718681061642,47.391609977
poll,4740,718681066655,718681066656,47.392108844
poll,4740,718681071666,718681071667,47.392607710
poll,4740,718681076678,718681076678,47.393106576
poll,4740,718681081690,718681081691,47.393605442
poll,4740,718681086694,718681086695,47.394104308
poll,4740,718681091709,718681091709,47.394603175
poll,4740,718681096718,718681096718,47.395102041
poll,4740,718681101735,718681101736,47.395600907
poll,4740,718681106746,718681106746,47.396099773
poll,4740,718681111756,718681111756,47.396621315
poll,4740,718681116766,718681116767,47.397120181
poll,4740,718681121782,718681121783,47.397619048
poll,4740,718681126791,718681126792,47.398117914
poll,4740,718681131800,718681131800,47.398616780
poll,4740,718681136808,718681136808,47.399115646
poll,4750,718682051137,718682051138,47.490566893
poll,4750,718682056157,718682056161,47.491065760
poll,4750,718682061177,718682061177,47.491564626
poll,4750,718682066181,718682066181,47.492063492
poll,4750,718682071200,718682071200,47.492562358
poll,4750,718682076202,718682076203,47.493061224
poll,4750,718682081214,718682081215,47.493582766
poll,4750,718682086232,718682086233,47.494081633
poll,4750,718682091249,718682091250,47.494580499
poll,4750,718682096260,718682096261,47.495079365
poll,4750,718682101262,718682101263,47.495578231
poll,4750,718682106280,718682106281,47.496077098
poll,4750,718682111295,718682111295,47.496575964
poll,4750,718682116308,718682116308,47.497074830
poll,4750,718682121319,718682121319,47.497573696
poll,4750,718682126335,718682126336,47.498095238
poll,4750,718682131351,718682131352,47.498594104
poll,4750,718682136360,718682136360,47.499092971
poll,4760,718683051972,718683051973,47.590634921
poll,4760,718683056985,718683056985,47.591133787
poll,4760,718683062001,718683062002,47.591632653
poll,4760,718683067004,718683067004,47.592131519
poll,4760,718683072020,718683072021,47.592630385
poll,4760,718683077036,718683077036,47.593129252
poll,4760,718683082046,718683082047,47.593628118
poll,4760,718683087064,718683087065,47.594126984
poll,4760,718683092075,718683092076,47.594648526
poll,4760,718683097086,718683097086,47.595147392
poll,4760,718683102100,718683102100,47.595646259
poll,4760,718683107110,718683107111,47.596145125
poll,4760,718683112120,718683112121,47.596643991
poll,4760,718683117131,718683117132,47.597142857
poll,4760,718683122144,718683122145,47.597641723
poll,4760,718683127153,718683127154,47.598140590
poll,4760,718683132157,718683132157,47.598639456
poll,4760,718683137159,718683137159,47.599138322
poll,4770,718684050926,718684050927,47.690544218
poll,4770,718684055932,718684055932,47.691043084
poll,4770,718684060949,718684060949,47.691541950
poll,4770,718684065965,718684065966,47.692063492
poll,4770,718684070983,718684070984,47.692562358
poll,4770,718684076002,718684076003,47.693061224
poll,4770,718684081020,718684081020,47.693560091
poll,4770,718684086038,718684086038,47.694058957
poll,4770,718684091042,718684091043,47.694557823
poll,4770,718684096058,718684096058,47.695056689
poll,4770,718684101076,718684101076,47.695555556
poll,4770,718684106079,718684106080,47.696054422
poll,4770,718684111097,718684111097,47.696575964
poll,4770,718684116114,718684116115,47.697074830
poll,4770,718684121132,718684121133,47.697573696
poll,4770,718684126137,718684126137,47.698072562
poll,4770,718684131154,718684131154,47.698571429
poll,4770,718684136171,718684136171,47.699070295
poll,4780,718685051232,718685051233,47.790566893
poll,4780,718685056250,718685056251,47.791065760
poll,4780,718685061265,718685061265,47.791564626
poll,4780,718685066275,718685066275,47.792063492
poll,4780,718685071281,718685071281,47.792562358
poll,4780,718685076295,718685076296,47.793083900
poll,4780,718685081302,718685081302,47.793582766
poll,4780,718685086315,718685086315,47.794081633
poll,4780,718685091325,718685091325,47.794580499
poll,4780,718685096336,718685096337,47.795079365
poll,4780,718685101341,718685101342,47.795578231
poll,4780,718685106353,718685106354,47.796077098
poll,4780,718685111360,718685111361,47.796575964
poll,4780,718685116372,718685116372,47.797074830
poll,4780,718685121374,718685121375,47.797573696
poll,4780,718685126387,718685126388,47.798072562
poll,4780,718685131400,718685131400,47.798594104
poll,4780,718685136411,718685136412,47.799092971
poll,4790,718686051217,718686051218,47.890566893
poll,4790,718686056247,718686056247,47.891065760
poll,4790,718686061264,718686061265,47.891564626
poll,4790,718686066271,718686066271,47.892086168
poll,4790,718686071278,718686071279,47.892585034
poll,4790,718686076291,718686076292,47.893083900
poll,4790,718686081298,718686081299,47.893582766
poll,4790,718686086316,718686086316,47.894081633
poll,4790,718686091331,718686091332,47.894580499
poll,4790,718686096344,718686096345,47.895079365
poll,4790,718686101351,718686101351,47.895578231
poll,4790,718686106364,718686106365,47.896077098
poll,4790,718686111372,718686111372,47.896575964
poll,4790,718686116384,718686116385,47.897097506
poll,4790,718686121397,718686121397,47.897596372
poll,4790,718686126414,718686126415,47.898095238
poll,4790,718686131427,718686131432,47.898594104
poll,4790,718686136447,718686136447,47.899092971
poll,4800,718687051041,718687051052,47.990566893
poll,4800,718687056064,718687056065,47.991065760
poll,4800,718687061071,718687061071,47.991564626
poll,4800,718687066087,718687066087,47.992063492
poll,4800,718687071100,718687071101,47.992562358
poll,4800,718687076112,718687076113,47.993061224
poll,4800,718687081116,718687081117,47.993560091
poll,4800,718687086124,718687086124,47.994058957
poll,4800,718687091129,718687091129,47.994557823
poll,4800,718687096140,718687096140,47.995079365
poll,4800,718687101145,718687101146,47.995578231
poll,4800,718687106162,718687106163,47.996077098
poll,4800,718687111174,718687111174,47.996575964
poll,4800,718687116181,718687116181,47.997074830
poll,4800,718687121193,718687121194,47.997573696
poll,4800,718687126198,718687126198,47.998072562
poll,4800,718687131209,718687131210,47.998571429
poll,4800,718687136214,718687136215,47.999070295
poll,4810,718688051221,718688051222,48.090566893
poll,4810,718688056242,718688056243,48.091065760
poll,4810,718688061255,718688061255,48.091564626
poll,4810,718688066268,718688066279,48.092063492
poll,4810,718688071304,718688071305,48.092562358
poll,4810,718688076318,718688076318,48.093061224
poll,4810,718688081328,718688081329,48.093560091
poll,4810,718688086342,718688086343,48.094081633
poll,4810,718688091345,718688091346,48.094580499
poll,4810,718688096349,718688096350,48.095079365
poll,4810,718688101356,718688101356,48.095578231
poll,4810,718688106372,718688106373,48.096077098
poll,4810,718688111380,718688111380,48.096575964
poll,4810,718688116392,718688116393,48.097074830
poll,4810,718688121400,718688121401,48.097573696
poll,4810,718688126415,718688126415,48.098072562
poll,4810,718688131416,718688131417,48.098571429
poll,4810,718688136420,718688136421,48.099070295
poll,4820,718689052206,718689052226,48.190657596
poll,4820,718689057262,718689057264,48.191156463
poll,4820,718689062274,718689062275,48.191655329
poll,4820,718689067290,718689067290,48.192154195
poll,4820,718689072297,718689072298,48.192653061
poll,4820,718689077313,718689077314,48.193151927
poll,4820,718689082329,718689082330,48.193650794
poll,4820,718689087346,718689087347,48.194172336
poll,4820,718689092358,718689092360,48.194671202
poll,4820,718689097378,718689097380,48.195170068
poll,4820,718689102398,718689102398,48.195668934
poll,4820,718689107399,718689107400,48.196167800
poll,4820,718689112417,718689112428,48.196666667
poll,4820,718689117452,718689117456,48.197165533
poll,4820,718689122476,718689122477,48.197664399
poll,4820,718689127495,718689127496,48.198185941
poll,4820,718689132510,718689132511,48.198684807
poll,4820,718689137513,718689137514,48.199183673
poll,4830,718690051030,718690051031,48.290544218
poll,4830,718690056048,718690056048,48.291043084
poll,4830,718690061061,718690061062,48.291541950
poll,4830,718690066070,718690066071,48.292063492
poll,4830,718690071084,718690071084,48.292562358
poll,4830,718690076087,718690076091,48.293061224
